windmills_id;windmills_name;size_km2;long;lat;GSRN;ID_geo;Tilsluttet;Kapa_kW;Rotor_Dia;NavHoej;TotalHoej;Fabrikat;Model;KomNr;KomNvn;Placering;Ejerlav;Mtrkl_Nr;X;Y;KoorOpr;Net_InstNr;kWh_1977;kWh_1978;kWh_1979;kWh_1980;kWh_1981;kWh_1982;kWh_1983;kWh_1984;kWh_1985;kWh_1986;kWh_1987;kWh_1988;kWh_1989;kWh_1990;kWh_1991;kWh_1992;kWh_1993;kWh_1994;kWh_1995;kWh_1996;kWh_1997;kWh_1998;kWh_1999;kWh_2000;kWh_2001;kWh_2002;kWh_2003;kWh_2004;kWh_2005;kWh_2006;kWh_2007;kWh_2008;kWh_2009;kWh_2010;kWh_2011;kWh_2012;kWh_2013;kWh_2014;jan;feb;mar;apr;maj;jun;jul;aug;sep;okt;nov;dec;kWh_2015;coords.x1;coords.x2
371;wind371;0;7.58762191000279;55.6142685539646;570715000000088094;2236;2009-12-15;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;411041;6164055;GST;WH2 I4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;759870.5625;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.58762191000279;55.6142685539646
372;wind372;0;7.59555113160255;55.6123196773749;570715000000088100;2237;2009-12-15;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;411536;6163828;GST;WH2 I3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;759870.5625;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.59555113160255;55.6123196773749
373;wind373;0;7.60349544334853;55.6103704640698;570715000000088117;2238;2009-12-15;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;412032;6163601;GST;WH2 I2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;759870.5625;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.60349544334853;55.6103704640698
374;wind374;0;7.61143897380353;55.6084207313849;570715000000088124;2239;2009-12-15;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;412528;6163374;GST;WH2 I1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;759870.5625;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.61143897380353;55.6084207313849
375;wind375;0;8.2161808750178;56.6704009729998;570715000000059537;2974;2003-01-09;2000;80;78;118;Vestas;V 80 2;665;Lemvig;HAV;Den nordlige del, Harboøre;54h;451965.1;6280972;GST;40177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119904;7227731.875;8377982;7805344.59375;7848915.09375;8804275.03125;7834222.34375;7985930.46875;7292506.00325;8746797.76425;8609472.966;7578399.05045;7687801.7218;734385.9263;728806.4143;740538.8858;708686.6528;852804.4545;699078.6;590743.0603;444384.6005;551820.259;501103.76;660875.2;750693.2;7963921.0135;8.2161808750178;56.6704009729998
376;wind376;0;8.21752304160227;56.6679207618242;570715000000059544;2975;2002-12-22;2000;80;78;118;Vestas;V 80 2;665;Lemvig;HAV;Den nordlige del, Harboøre;54h;452044.2;6280695;GST;40177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119904;7227731.875;8377982;7805344.59375;7848915.09375;8804275.03125;7834222.34375;7985930.46875;7292506.00325;8746797.76425;8609472.966;7578399.05045;7687801.7218;734385.9263;728806.4143;740538.8858;708686.6528;852804.4545;699078.6;590743.0603;444384.6005;551820.259;501103.76;660875.2;750693.2;7963921.0135;8.21752304160227;56.6679207618242
377;wind377;0;8.21886339914906;56.6654405244879;570715000000062568;2976;2002-12-22;2000;80;78;118;Vestas;V 80 2;665;Lemvig;HAV;Den nordlige del, Harboøre;54h;452123.2;6280418;GST;40177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119904;7227731.875;8377982;7805344.59375;7848915.09375;8804275.03125;7834222.34375;7985930.46875;7292506.00325;8746797.76425;8609472.966;7578399.05045;7687801.7218;734385.9263;728806.4143;740538.8858;708686.6528;852804.4545;699078.6;590743.0603;444384.6005;551820.259;501103.76;660875.2;750693.2;7963921.0135;8.21886339914906;56.6654405244879
378;wind378;0;8.22018526424569;56.6629781251862;570715000000062575;2977;2003-01-08;2000;80;78;118;Vestas;V 80 2;665;Lemvig;HAV;Den nordlige del, Harboøre;54h;452201.1;6280143;GST;40177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119904;7227731.875;8377982;7805344.59375;7848915.09375;8804275.03125;7834222.34375;7985930.46875;7292506.00325;8746797.76425;8609472.966;7578399.05045;7687801.7218;734385.9263;728806.4143;740538.8858;708686.6528;852804.4545;699078.6;590743.0603;444384.6005;551820.259;501103.76;660875.2;750693.2;7963921.0135;8.22018526424569;56.6629781251862
379;wind379;0;8.2214730359739;56.6605783885133;570715000000062599;2978;2003-01-24;2300;82.4;78.8;120;BONUS;2,3 MW;665;Lemvig;HAV;Den nordlige Del, Harboøre;54h;452277;6279875;GST;40178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6782732.836914;8899615.96875;8755681.5;8309772.15625;9679733.4375;8778627;8399493.125;8496178.03775;9367060.791;9692875.4875;8116285.71615;8674587.6113;776420.099;651347.3178;665105.6368;609975.9705;908440.6098;736026.2;763230.1195;577240.6828;702061.9578;713058.3768;825026.8;1200936;9128869.7708;8.2214730359739;56.6605783885133
380;wind380;0;8.2227927422615;56.658124931651;570715000000062605;2979;2003-01-29;2300;82.4;78.8;120;BONUS;2,3 MW;665;Lemvig;HAV;Ukendt;hav;452354.8;6279601;GST;40178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6782732.836914;8899615.96875;8755681.5;8309772.15625;9679733.4375;8778627;8399493.125;8496178.03775;9367060.791;9692875.4875;8116285.71615;8674587.6113;776420.099;651347.3178;665105.6368;609975.9705;908440.6098;736026.2;763230.1195;577240.6828;702061.9578;713058.3768;825026.8;1200936;9128869.7708;8.2227927422615;56.658124931651
381;wind381;0;8.22412206160008;56.6556715203524;570715000000062612;2980;2003-01-28;2300;82.4;78.8;120;BONUS;2,3 MW;665;Lemvig;HAV;Den nordlige Del, Harboøre;54h;452433.2;6279327;GST;40178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6782732.836914;8899615.96875;8755681.5;8309772.15625;9679733.4375;8778627;8399493.125;8496178.03775;9367060.791;9692875.4875;8116285.71615;8674587.6113;776420.099;651347.3178;665105.6368;609975.9705;908440.6098;736026.2;763230.1195;577240.6828;702061.9578;713058.3768;825026.8;1200936;9128869.7708;8.22412206160008;56.6556715203524
382;wind382;0;8.22543834429437;56.6532090291021;570715000000062629;2981;2003-01-21;2300;82.4;78.8;120;BONUS;2,3 MW;665;Lemvig;HAV;Den nordlige Del, Harboøre;54h;452510.8;6279052;GST;40178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6782732.836914;8899615.96875;8755681.5;8309772.15625;9679733.4375;8778627;8399493.125;8496178.03775;9367060.791;9692875.4875;8116285.71615;8674587.6113;776420.099;651347.3178;665105.6368;609975.9705;908440.6098;736026.2;763230.1195;577240.6828;702061.9578;713058.3768;825026.8;1200936;9128869.7708;8.22543834429437;56.6532090291021
383;wind383;0;11.1837595678835;56.5079440974329;570715000000256998;3277;2012-09-21;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;634391.9;6264751;Stamdata;WAH1 A01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;12312316.27418;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1837595678835;56.5079440974329
384;wind384;0;11.1846399585808;56.5135003988794;570715000000257001;3278;2012-11-19;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;634426.4;6265371;Stamdata;WAH1 A02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;12312316.27418;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1846399585808;56.5135003988794
385;wind385;0;11.1853830993379;56.5190680940252;570715000000257018;3279;2012-11-16;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;634452.4;6265992;Stamdata;WAH1 A03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;12312316.27418;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1853830993379;56.5190680940252
386;wind386;0;11.1859867891623;56.5246382367169;570715000000257025;3280;2012-11-13;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;634469.8;6266613;Stamdata;WAH1 A04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;12312316.27418;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1859867891623;56.5246382367169
387;wind387;0;11.1864509668502;56.530210829456;570715000000257032;3281;2012-11-14;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;634478.6;6267234;Stamdata;WAH1 A05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;12312316.27418;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1864509668502;56.530210829456
388;wind388;0;11.1867771958608;56.5357858456762;570715000000257049;3282;2012-10-27;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;634478.9;6267855;Stamdata;WAH1 A06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;12312316.27418;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1867771958608;56.5357858456762
389;wind389;0;11.1869637904754;56.5413633155298;570715000000257056;3283;2012-11-04;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;634470.6;6268476;Stamdata;WAH1 A07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;12312316.27418;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1869637904754;56.5413633155298
390;wind390;0;11.1870123144117;56.5469432115091;570715000000257063;3284;2012-10-15;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;634453.8;6269097;Stamdata;WAH1 A08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;12312316.27418;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1870123144117;56.5469432115091
391;wind391;0;11.1869243322339;56.5525255056335;570715000000257070;3285;2012-10-20;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;634428.6;6269718;Stamdata;WAH1 A09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;12312316.27418;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1869243322339;56.5525255056335
392;wind392;0;11.1866927627207;56.5581013349057;570715000000257087;3286;2012-12-02;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;634394.6;6270338;Stamdata;WAH1 A10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;12312316.27418;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1866927627207;56.5581013349057
393;wind393;0;11.186240530793;56.5647055228252;570715000000257094;3287;2013-02-12;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;634343.4;6271072;Stamdata;WAH1 A11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;12312316.27418;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.186240530793;56.5647055228252
394;wind394;0;11.1855995197612;56.5713130208572;570715000000257100;3288;2013-04-28;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;634280.6;6271806;Stamdata;WAH1 A12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;11032026.52318;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1855995197612;56.5713130208572
395;wind395;0;11.1847539555271;56.577906128969;570715000000257117;3289;2013-05-28;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;634205.3;6272538;Stamdata;WAH1 A13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;10005853.76518;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1847539555271;56.577906128969
396;wind396;0;11.1838302436105;56.5838265957259;570715000000257124;3290;2013-02-28;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;634127.6;6273195;Stamdata;WAH1 A14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;12312316.27418;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1838302436105;56.5838265957259
397;wind397;0;11.1827495474495;56.5897408171662;570715000000257131;3291;2013-01-17;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;634040.3;6273851;Stamdata;WAH1 A15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;12312316.27418;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1827495474495;56.5897408171662
398;wind398;0;11.1815096489309;56.5956398407615;570715000000257148;3292;2013-03-12;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;633943.3;6274505;Stamdata;WAH1 A16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;12312316.27418;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1815096489309;56.5956398407615
399;wind399;0;11.1801109920386;56.6015326399071;570715000000257155;3293;2013-04-28;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;633836.6;6275158;Stamdata;WAH1 A17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;11032026.52318;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1801109920386;56.6015326399071
400;wind400;0;11.1785551308801;56.6074191813108;570715000000257162;3294;2013-05-19;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;633720.3;6275810;Stamdata;WAH1 A18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;10005853.76518;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1785551308801;56.6074191813108
401;wind401;0;11.1768409590811;56.613281504521;570715000000257179;3295;2013-06-04;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;633594.4;6276459;Stamdata;WAH1 A19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;9168218.92118;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1768409590811;56.613281504521
402;wind402;0;11.1749678102621;56.6191375871938;570715000000257186;3296;2013-04-06;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;633458.8;6277107;Stamdata;WAH1 A20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;11032026.52318;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1749678102621;56.6191375871938
403;wind403;0;11.171205078176;56.6296277495934;570715000000257193;3297;2013-04-05;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;633191;6278267;Stamdata;WAH1 A22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;11032026.52318;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.171205078176;56.6296277495934
404;wind404;0;11.169125324937;56.6348672467613;570715000000257209;3298;2013-06-15;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;633045;6278846;Stamdata;WAH1 A23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;9168218.92118;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.169125324937;56.6348672467613
405;wind405;0;11.1669299330527;56.6400907403583;570715000000257216;3299;2013-04-13;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;632892;6279423;Stamdata;WAH1 A24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;11032026.52318;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1669299330527;56.6400907403583
406;wind406;0;11.1646020474965;56.6452895304981;570715000000257223;3300;2013-04-26;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;632731;6279997;Stamdata;WAH1 A25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;11032026.52318;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1646020474965;56.6452895304981
407;wind407;0;11.16214264558;56.6504815653778;570715000000257230;3301;2013-04-13;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;632562;6280570;Stamdata;WAH1 A26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;11032026.52318;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.16214264558;56.6504815653778
408;wind408;0;11.1595669466644;56.6556485996069;570715000000257247;3302;2013-06-16;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;632386;6281140;Stamdata;WAH1 A27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;9168218.92118;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1595669466644;56.6556485996069
409;wind409;0;11.1568596316813;56.6608088640488;570715000000257254;3303;2013-06-10;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;632202;6281709;Stamdata;WAH1 A28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;9168218.92118;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1568596316813;56.6608088640488
410;wind410;0;11.154035414756;56.6659351355548;570715000000257261;3304;2013-06-12;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;632011;6282274;Stamdata;WAH1 A29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;9168218.92118;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.154035414756;56.6659351355548
411;wind411;0;11.1510789725034;56.6710456435677;570715000000257278;3305;2013-06-12;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;631812;6282837;Stamdata;WAH1 A30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;9168218.92118;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1510789725034;56.6710456435677
412;wind412;0;11.1480060518331;56.6761311200863;570715000000257285;3306;2013-05-02;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;631606;6283397;Stamdata;WAH1 A31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;10005853.76518;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.1480060518331;56.6761311200863
413;wind413;0;11.2036632626831;56.5173162156778;570715000000257292;3307;2012-12-19;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;635583.1;6265833;Stamdata;WAH1 B01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;12312316.27418;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2036632626831;56.5173162156778
414;wind414;0;11.2134348944519;56.5219144538399;570715000000257308;3308;2012-12-17;3600;120;81.6;141.6;SIEMENS;SWT 3.6-120;707;Norddjurs;HAV;Anholt 1;hav;636167.7;6266364;Stamdata;WAH1 C01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286596.754955;12312316.27418;16049032.7889;1752772.922;1108669.205;298245.1009;1251283.495;1476945.535;1244892;1269897.905;1107412.525;1357680.05;1355378.296;466103.2;2003952;14693232.2339;11.2134348944519;56.5219144538399
